"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-02-28,"02148","MA","Boston","Middlesex","Malden",125,330600,0.00669914738124239,0.00731261425959781,0.0616570327552987,0.0431118896056331,-0.00054284036826191,"2005-12","2005-Q4",339200,-0.0253537735849057,"2004-10"
2015-02-28,"45011","OH","Cincinnati","Butler","Hamilton",126,158900,0.00252365930599369,0.00633312222925903,0.0153354632587859,0.00589255604219119,-0.00174524459044179,"2007-03","2007-Q1",168700,-0.0580912863070539,"2004-12"
2015-02-28,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",127,166700,0.00603500301750151,0.0195718654434251,0.146492434662999,0.0765179073755737,-0.0102548932616113,"2006-08","2006-Q3",267500,-0.376822429906542,"2004-09"
2015-02-28,"19111","PA","Philadelphia","Philadelphia","Philadelphia",128,146700,-0.000681198910081744,0,0.00963523743977977,-0.0183089898630588,-0.0126992852893696,"2006-05","2006-Q2",184900,-0.206598161168199,"2004-08"
2015-02-28,"43130","OH","Columbus","Fairfield","Lancaster",129,118500,0.00508905852417303,0.0128205128205128,0.0561497326203209,0.00392771657194912,-0.000756337870542301,"2007-08","2007-Q3",127200,-0.0683962264150943,"2004-12"
2015-02-28,"90201","CA","Los Angeles","Los Angeles","Bell",130,346500,0.00756033730735679,0.0218224712474196,0.11450627211322,0.059529798304091,-0.00148846322314455,"2007-02","2007-Q1",470400,-0.263392857142857,"2005-02"
2015-02-28,"33647","FL","Tampa","Hillsborough","Tampa",131,230200,-0.00130151843817787,0.000434593654932638,0.0181335692171605,0.0376064844326573,-0.00357758647072814,"2006-05","2006-Q2",326900,-0.295809115937596,"2005-01"
2015-02-28,"11211","NY","New York","Kings","New York",132,924000,0.00620712185560274,0.0159428257284222,0.16504854368932,0.131679413830761,,"2015-02","2015-Q1",924000,0,"2015-02"
2015-02-28,"28027","NC","Charlotte","Cabarrus","Concord",133,170400,0.00353356890459364,0.00947867298578199,0.0415647921760391,0.0121690311972185,0.0134426905796656,"2015-02","2015-Q1",170400,0,"2015-02"
2015-02-28,"92345","CA","Riverside","San Bernardino","Hesperia",134,179500,0.00560224089635854,0.0089938167509837,0.131064902331443,0.0987319867487917,-0.0269946124000128,"2006-07","2006-Q3",322000,-0.442546583850932,"2004-06"
2015-02-28,"20011","DC","Washington","District of Columbia","Washington",135,479200,0.0105440742302826,0.0287677114641477,0.0513383062746819,0.0958661756993393,0.0422530234750476,"2015-02","2015-Q1",479200,0,"2015-02"
2015-02-28,"92503","CA","Riverside","Riverside","Riverside",136,293400,0.00479452054794521,0.00894085281980743,0.0692419825072886,0.0823771165730824,-0.0158131824431967,"2006-07","2006-Q3",425400,-0.310296191819464,"2004-06"
2015-02-28,"07002","NJ","New York","Hudson","Bayonne",137,280100,-0.00320284697508897,-0.00532670454545455,0.00900576368876081,-0.0266480166367788,-0.0256997396852824,"2006-10","2006-Q4",424100,-0.339542560716812,"2003-10"
2015-02-28,"90280","CA","Los Angeles","Los Angeles","South Gate",138,339800,0.00562296537437111,0.0176699610661875,0.0766793409378961,0.0638132251079579,-0.00531507194081615,"2007-04","2007-Q2",474300,-0.283575795909762,"2004-12"
2015-02-28,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",139,263700,0.00418888042650419,0.00610454025181229,0.00418888042650419,-0.0016602612169051,0.00754712406524405,"2007-08","2007-Q3",291900,-0.0966084275436793,"2005-07"
2015-02-28,"89121","NV","Las Vegas","Clark","Las Vegas",140,141600,0.00854700854700855,0.0335766423357664,0.128286852589641,0.0606257304127522,-0.0410368423579505,"2006-09","2006-Q3",265000,-0.465660377358491,"2003-06"
2015-02-28,"85281","AZ","Phoenix","Maricopa","Tempe",141,199600,0.00251130085384229,0.0168110035659705,0.0979097909790979,0.0448294442500214,0.0158232554804216,"2006-08","2006-Q3",242700,-0.177585496497734,"2005-07"
2015-02-28,"90004","CA","Los Angeles","Los Angeles","Los Angeles",142,1186500,0.0121992833987374,0.0531688265577845,0.177784395473496,0.0890817477988241,0.0412613298685596,"2015-02","2015-Q1",1186500,0,"2015-02"
2015-02-28,"28314","NC","Fayetteville","Cumberland","Fayetteville",143,108000,0.00371747211895911,0.00558659217877095,-0.0163934426229508,-0.0150377950706362,0.0129080321685588,"2010-07","2010-Q3",117600,-0.0816326530612245,"2007-02"
2015-02-28,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",144,366000,0.00439077936333699,0.0116086235489221,0.0544511668107174,0.0703718317775035,-0.00138286642433538,"2006-06","2006-Q2",445500,-0.178451178451178,"2005-01"
2015-02-28,"33908","FL","Fort Myers","Lee","Fort Myers",145,228800,0.00704225352112676,0.0292397660818713,0.115009746588694,0.0460284448731163,-0.0140586947666455,"2006-04","2006-Q2",349000,-0.344412607449857,"2004-08"
2015-02-28,"11372","NY","New York","Queens","New York",146,466300,-0.0199663724253888,-0.0562639141874115,0.0887228578099463,0.0527565171207494,,"2014-10","2014-Q4",497700,-0.0630902149889492,"2014-07"
2015-02-28,"21740","MD","Hagerstown","Washington","Hagerstown",147,148100,0.00474898236092266,0.0178694158075601,0.0444287729196051,-0.0116037677214599,-0.0140438434860952,"2006-06","2006-Q2",207500,-0.286265060240964,"2004-07"
2015-02-28,"06902","CT","Stamford","Fairfield","Stamford",148,370400,0.0106412005457026,0.0215113072255929,0.0720694645441389,0.00305149527624549,-0.0142347920629783,"2006-12","2006-Q4",466100,-0.205320746620897,"2004-03"
2015-02-28,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",149,149700,0.00672494956287828,0.0359861591695502,0.184335443037975,0.055443802262779,-0.00694185832416616,"2007-09","2007-Q3",236700,-0.367553865652725,"2004-11"
2015-02-28,"89117","NV","Las Vegas","Clark","Las Vegas",150,244000,0.00370218017276841,0.0175145954962469,0.0715854194115064,0.0665507197745672,-0.0374225552446492,"2006-04","2006-Q2",370800,-0.341963322545847,"2004-02"
2015-02-28,"10027","NY","New York","New York","New York",151,999000,0.016793893129771,0.0614109647258819,0.237611496531219,0.0889893235164578,,"2015-02","2015-Q1",999000,0,"2015-02"
2015-02-28,"27406","NC","Greensboro","Guilford","Greensboro",152,96200,0.00522466039707419,0.0147679324894515,0.0445168295331162,-0.00791656337166746,-0.00603196621211155,"2007-12","2007-Q4",107600,-0.105947955390335,"2003-07"
2015-02-28,"30062","GA","Atlanta","Cobb","Marietta",153,264000,0.00878868933893772,0.0260396424407307,0.063229963753524,0.0289437341571979,0.0151697759007365,"2015-02","2015-Q1",264000,0,"2015-02"
2015-02-28,"29732","SC","Charlotte","York","Rock Hill",154,154900,0.00649772579597141,0.0197498354180382,0.0682758620689655,0.0113513725668768,0.012060484896411,"2015-02","2015-Q1",154900,0,"2015-02"
2015-02-28,"98103","WA","Seattle","King","Seattle",155,533300,0.00908230842005676,0.0202793189209872,0.0581349206349206,0.0448277576298888,0.0283853436960053,"2015-02","2015-Q1",533300,0,"2015-02"
2015-02-28,"92021","CA","San Diego","San Diego","El Cajon",156,384300,0.00444328280188186,0.011581995261911,0.0300187617260788,0.0488939796702861,-0.0188175508168631,"2006-02","2006-Q1",476700,-0.193832599118943,"2004-03"
2015-02-28,"92126","CA","San Diego","San Diego","San Diego",157,475300,0.00848716316571186,0.027453523562473,0.0510835913312694,0.050570454814562,-0.0042739740339568,"2005-10","2005-Q4",507200,-0.0628943217665615,"2004-07"
2015-02-28,"97229","OR","Portland","Washington","Cedar Mill",158,452100,0.00668002672010688,0.0184726289704889,0.0378787878787879,0.0407254117216784,0.0306775255772744,"2015-02","2015-Q1",452100,0,"2015-02"
2015-02-28,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",159,238800,0.00167785234899329,0.0127226463104326,0.122708039492243,0.0567572251482493,-0.00328976786769042,"2007-03","2007-Q1",328200,-0.272394881170018,"2004-12"
2015-02-28,"27610","NC","Raleigh","Wake","Raleigh",160,128000,0.00946372239747634,0.0248198558847078,0.0355987055016181,0.00299548170575692,0.00481246480904973,"2007-05","2007-Q2",130500,-0.0191570881226054,"2006-10"
2015-02-28,"07093","NJ","New York","Hudson","West New York",161,309600,0.00715679895901106,0.0190915075707702,0.126637554585153,0.000258598431271961,-0.00232779896226409,"2006-11","2006-Q4",401200,-0.228315054835494,"2004-12"
2015-02-28,"92335","CA","Riverside","San Bernardino","Fontana",162,259200,0.00582072176949942,0.0172684458398744,0.130890052356021,0.109312263666957,-0.0132548639712123,"2006-06","2006-Q2",387600,-0.331269349845201,"2004-09"
2015-02-28,"60626","IL","Chicago","Cook","Chicago",163,143300,0,0.00279916025192442,-0.0258327668252889,-0.050005607917086,-0.0347961506380359,"2007-02","2007-Q1",220000,-0.348636363636364,"2001-04"
2015-02-28,"90706","CA","Los Angeles","Los Angeles","Bellflower",164,415200,0.0087463556851312,0.02696017808558,0.0764843142338605,0.0438606045557559,-0.00485343656781201,"2006-08","2006-Q3",537700,-0.227822205690906,"2004-11"
2015-02-28,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",165,307000,0.00953633673133837,0.021630615640599,0.0944741532976827,0.0646898273184757,0.00910425311755758,"2015-02","2015-Q1",307000,0,"2015-02"
2015-02-28,"11238","NY","New York","Kings","New York",166,829200,0.0106032906764168,0.0361114582031738,0.198612315698179,0.131997360070961,0.105477756191065,"2015-02","2015-Q1",829200,0,"2015-02"
2015-02-28,"93065","CA","Ventura","Ventura","Simi Valley",167,492900,0.00386965376782077,0.0129469790382244,0.0648088139987038,0.0439611497901928,-0.00330687410298802,"2006-07","2006-Q3",584800,-0.157147742818057,"2004-09"
2015-02-28,"92592","CA","Riverside","Riverside","Temecula",168,404400,0.00372300819061802,0.011,0.0455015511892451,0.0797865381186431,-0.0154845079459246,"2006-05","2006-Q2",505000,-0.199207920792079,"2004-05"
2015-02-28,"21117","MD","Baltimore","Baltimore","Owings Mills",169,230500,0.00611086861632475,0.0136323658751099,0.0401624548736462,-0.0146878673480826,-0.00824668565643571,"2006-11","2006-Q4",302200,-0.237260092653872,"2004-10"
2015-02-28,"44130","OH","Cleveland","Cuyahoga","Parma Heights",170,109000,-0.00638103919781222,-0.0171325518485122,-0.0276538804638715,-0.0190450785568756,-0.0260326234415155,"2005-05","2005-Q2",142400,-0.234550561797753,"1996-07"
2015-02-28,"32244","FL","Jacksonville","Duval","Jacksonville",171,109900,0.00182315405651778,0.00182315405651778,0.0924453280318091,-0.0127798385201382,-0.0177088467138615,"2006-11","2006-Q4",164700,-0.332726168791743,"2003-10"
2015-02-28,"92336","CA","Riverside","San Bernardino","Fontana",172,384900,0.00338894681960375,0.0163717982571957,0.0909863945578231,0.0800465712726888,-0.00807337725021628,"2006-06","2006-Q2",499900,-0.23004600920184,"2004-09"
2015-02-28,"91342","CA","Los Angeles","Los Angeles","Los Angeles",173,413400,0.00804681784930505,0.0189795415331526,0.10920311242286,0.0670824465173583,-0.0045064831074747,"2006-08","2006-Q3",536300,-0.229162782024986,"2004-11"
2015-02-28,"48185","MI","Detroit","Wayne","Westland",174,106600,-0.000937207122774133,0.00471253534401508,0.0789473684210526,0.0458358431161991,-0.0364308830962988,"2005-06","2005-Q2",156700,-0.319719208679004,"1997-09"
2015-02-28,"74012","OK","Tulsa","Tulsa","Broken Arrow",175,143800,0.00912280701754386,0.0205819730305181,0.0442992011619463,0.0253200565194898,0.0184277086981142,"2015-02","2015-Q1",143800,0,"2015-02"
2015-02-28,"60649","IL","Chicago","Cook","Chicago",176,119200,-0.0148760330578512,-0.0547184773988898,-0.0517104216388226,-0.0427463722815445,-0.0220015741469967,"2007-07","2007-Q3",173300,-0.312175418349683,"2003-01"
2015-02-28,"99301","WA","Kennewick","Franklin","Pasco",177,163700,0.00738461538461538,0.0218476903870162,0.0460063897763578,0.0216148599111634,0.0243467957198276,"2015-02","2015-Q1",163700,0,"2015-02"
2015-02-28,"90011","CA","Los Angeles","Los Angeles","Los Angeles",178,318500,0.0104695431472081,0.0300776196636481,0.246575342465753,0.114655346762714,0.0130752304160187,"2007-04","2007-Q2",427900,-0.255667211965412,"2005-06"
2015-02-28,"85705","AZ","Tucson","Pima","Tucson",179,106500,0.00471698113207547,0.0162213740458015,0.0299806576402321,-0.0226073783801166,-0.0207909373308762,"2006-04","2006-Q2",165900,-0.358047016274864,"2004-05"
2015-02-28,"90027","CA","Los Angeles","Los Angeles","Los Angeles",180,1224000,0.0137485506046049,0.036936631650288,0.149295774647887,0.0688743557823954,0.0331476740343215,"2015-02","2015-Q1",1224000,0,"2015-02"
2015-02-28,"22193","VA","Washington","Prince William","Woodbridge",181,273300,0.00848708487084871,0.020537714712472,0.0459242250287026,0.0695164719989625,-0.0195633444886569,"2006-02","2006-Q1",395600,-0.309150657229525,"2004-07"
2015-02-28,"30331","GA","Atlanta","Fulton","Atlanta",182,108600,0.00742115027829314,0.0197183098591549,0.181719260065288,-0.00896201930154794,-0.0388467705789528,"2006-08","2006-Q3",167500,-0.351641791044776,"1999-05"
2015-02-28,"02155","MA","Boston","Middlesex","Medford",183,411700,0.00734034744311231,0.00316764132553606,0.0349421820010055,0.0428429438391396,0.00550687906385017,"2015-02","2015-Q1",411700,0,"2015-02"
2015-02-28,"90025","CA","Los Angeles","Los Angeles","Los Angeles",184,767000,0.00761954808197583,0.0203538645736331,0.0287017167381974,0.0288583062406,0.0125448171669824,"2005-12","2005-Q4",767500,-0.000651465798045603,"2005-12"
2015-02-28,"32822","FL","Orlando","Orange","Orlando",185,106700,0.00281954887218045,0.0191021967526266,0.116108786610879,0.0438359586396635,-0.0229609181934147,"2006-11","2006-Q4",192900,-0.446863659927424,"2004-04"
2015-02-28,"33027","FL","Miami-Fort Lauderdale","Broward","Miramar",186,280000,0.0025062656641604,0.00755667506297229,0.109789932619897,0.0647569423088592,-0.00493480414704717,"2006-06","2006-Q2",376400,-0.256110520722636,"2004-12"
2015-02-28,"30022","GA","Atlanta","Fulton","Johns Creek",187,349000,0.00954584900202488,0.0240610328638498,0.0858742999377722,0.0409835408670849,0.0149736311692332,"2015-02","2015-Q1",349000,0,"2015-02"
2015-02-28,"23320","VA","Virginia Beach","Chesapeake City","Chesapeake",188,224000,0.00223713646532438,0.00628930817610063,0.0191082802547771,-0.00639337830317277,0.00870635720794755,"2007-06","2007-Q2",255700,-0.123973406335549,"2005-06"
2015-02-28,"11218","NY","New York","Kings","New York",189,747000,0.00484261501210654,0.0043022317827373,0.0175725378013895,0.0494962780195516,0.0504804684523814,"2014-08","2014-Q3",750800,-0.00506126798082046,"2014-07"
2015-02-28,"27834","NC","Greenville","Pitt","Greenville",190,80700,-0.00247218788627936,0,0.0049813200498132,-0.0235231979624217,-0.00447284951228466,"2009-07","2009-Q3",92500,-0.127567567567568,"2004-07"
2015-02-28,"37130","TN","Nashville","Rutherford","Murfreesboro",191,142100,0.00780141843971631,0.0186379928315412,0.068421052631579,0.0200068919633791,0.0187584103159717,"2015-02","2015-Q1",142100,0,"2015-02"
2015-02-28,"98012","WA","Seattle","Snohomish","North Creek",192,390100,0.00827087102610494,0.0228106974305191,0.066138289150041,0.0342163532171911,0.0227882596288604,"2007-04","2007-Q2",421500,-0.0744958481613286,"2006-06"
2015-02-28,"19124","PA","Philadelphia","Philadelphia","Philadelphia",193,76700,0,0.0172413793103448,0.0623268698060942,-0.0219458314797503,0.00775207608610473,"2007-09","2007-Q3",93400,-0.178800856531049,"2005-07"
2015-02-28,"33311","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",194,113700,0.00887311446317657,0.0142729705619982,0.0953757225433526,0.067552697987503,-0.0318764329331999,"2006-08","2006-Q3",216300,-0.474341192787795,"2003-10"
2015-02-28,"92627","CA","Los Angeles","Orange","Costa Mesa",195,675100,0.00192935589195607,0.005510872803098,0.0343189826872989,0.0521002088633036,0.00404345661973915,"2006-07","2006-Q3",751800,-0.102021814312317,"2005-07"
2015-02-28,"23666","VA","Virginia Beach","Hampton City","Hampton",196,166000,0.00728155339805825,0.0134310134310134,0.0466582597730139,-0.0205918977614916,0.00998496960149842,"2007-11","2007-Q4",197400,-0.159067882472138,"2005-08"
2015-02-28,"27858","NC","Greenville","Pitt","Greenville",197,134800,0.000742390497401633,-0.0029585798816568,-0.00663227708179808,-0.00993431507333342,0.00558311118442223,"2009-04","2009-Q2",143600,-0.0612813370473538,"2005-12"
2015-02-28,"43230","OH","Columbus","Franklin","Gahanna",198,162300,0.00619962802231866,0.0162805259862242,0.0370607028753994,0.00989915126643459,0.000804534417942593,"2006-07","2006-Q3",164900,-0.015767131594906,"2005-12"
2015-02-28,"22304","VA","Washington","Alexandria City","Alexandria",199,310500,0.00811688311688312,0.0264462809917355,0.0183666775992129,0.0230959537850894,-0.00384650295064692,"2005-12","2005-Q4",368500,-0.157394843962008,"2005-01"
2015-02-28,"23452","VA","Virginia Beach","Virginia Beach City","Virginia Beach",200,219600,0.00411522633744856,0.00872760679834635,-0.00453309156844968,-0.00262043903408204,0.0142638433260833,"2007-06","2007-Q2",238000,-0.0773109243697479,"2005-10"
2015-02-28,"44077","OH","Cleveland","Lake","Painesville",201,131100,0.0053680981595092,0.02421875,0.0404761904761905,-0.00391991566157279,-0.0128494613003524,"2006-06","2006-Q2",155000,-0.154193548387097,"2001-02"
2015-02-28,"20878","MD","Washington","Montgomery","Gaithersburg",202,514700,0.00350945603431468,0.0117947709848634,0.0133884622957275,0.0200786319853627,0.00186471804663624,"2006-03","2006-Q1",568000,-0.0938380281690141,"2005-04"
2015-02-28,"33063","FL","Miami-Fort Lauderdale","Broward","Margate",203,130200,0.00540540540540541,0.015600624024961,0.095959595959596,0.0479842407242927,-0.0289718775351767,"2006-04","2006-Q2",228200,-0.429447852760736,"2003-11"
2015-02-28,"80134","CO","Denver","Douglas","Parker",204,367100,0.0171792740371294,0.0500572082379863,0.16318124207858,0.0575582058994473,0.0245642303155469,"2015-02","2015-Q1",367100,0,"2015-02"
2015-02-28,"91335","CA","Los Angeles","Los Angeles","Los Angeles",205,429800,0.00420560747663551,0.0155954631379962,0.0531732418524871,0.0652736955270614,-0.00333493406860574,"2006-06","2006-Q2",543500,-0.209199632014719,"2004-12"
2015-02-28,"20019","DC","Washington","District of Columbia","Washington",206,229500,0.00393700787401575,0.00923482849604222,0.074438202247191,0.0356792648872859,0.0293805380990044,"2007-10","2007-Q4",245000,-0.063265306122449,"2006-10"
